sinav_yili,soru_no,durum,resmi_pdf,ana_konu,alt_konu,kazanim_veya_beceri,soru_baglami,sunum_bicimi,temsil,bilgi_veya_yorum,islem_yogunlugu,okuma_yuku,modelleme_ihtiyaci,akil_yurutme,konu_birlestirme,temel_cozum_adimlari,alternatif_yontem,celdirici_hata_noktasi,kritik_ayrim,tahmini_zorluk,tahmini_sure_saniye,tasnif_guveni,kaynak_parmak_izi,not
2024,28,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Sayma,çarpma ilkesi / seçim-sıralama,durumları eksiksiz sayma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,yüksek,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,sıra veya tekrar koşulu,sıra veya tekrar koşulu,kolay-orta,75,düşük,8c3edb816ca3,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,29,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Sayma,çarpma ilkesi / seçim-sıralama,durumları eksiksiz sayma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,sıra veya tekrar koşulu,sıra veya tekrar koşulu,kolay-orta,75,düşük,092919c24910,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,30,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Olasılık,örnek uzay / olay,istenen ve tüm durumları sayma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,eş olasılık veya tümleyen,eş olasılık veya tümleyen,kolay-orta,75,yüksek,a7c3d2e8369a,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,31,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Açılar ve Üçgenler,açı-kenar / özel üçgen,şekilden zorunlu ilişki çıkarma,geometrik düzenek,çok temsilli,sözel metin+şekil+günlük yaşam senaryosu,yorum/ilişki kurma,düşük,yüksek,yüksek,yüksek,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçeksiz şekilden varsayım,ölçeksiz şekilden varsayım,orta,105,orta,d506a08cdb2b,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,32,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Açılar ve Üçgenler,açı-kenar / özel üçgen,şekilden zorunlu ilişki çıkarma,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,orta,orta,orta,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçeksiz şekilden varsayım,ölçeksiz şekilden varsayım,kolay-orta,75,orta,d70a4c307c5a,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,33,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Açılar ve Üçgenler,açı-kenar / özel üçgen,şekilden zorunlu ilişki çıkarma,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,düşük,yüksek,orta,yüksek,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçeksiz şekilden varsayım,ölçeksiz şekilden varsayım,orta,105,orta,3861f7053d08,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,34,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Açılar ve Üçgenler,açı-kenar / özel üçgen,şekilden zorunlu ilişki çıkarma,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,orta,orta,orta,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçeksiz şekilden varsayım,ölçeksiz şekilden varsayım,kolay-orta,75,orta,659f13cc0b39,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,35,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Açılar ve Üçgenler,açı-kenar / özel üçgen,şekilden zorunlu ilişki çıkarma,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,düşük,yüksek,orta,yüksek,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçeksiz şekilden varsayım,ölçeksiz şekilden varsayım,orta,105,orta,2fbb2bf5b49b,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,36,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Dörtgenler,kare-dikdörtgen-yamuk,parçalara ayırma ve alan/oran,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,orta,orta,orta,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,özel dörtgen koşulu,özel dörtgen koşulu,kolay-orta,75,orta,8a2f48e009ec,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,37,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Dörtgenler,kare-dikdörtgen-yamuk,parçalara ayırma ve alan/oran,geometrik düzenek,tek temsilli,şekil,yorum/ilişki kurma,düşük,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,özel dörtgen koşulu,özel dörtgen koşulu,kolay-orta,75,düşük,metin-cikmadi,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,38,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Çokgenler,iç-dış açı / düzgün çokgen,üçgenlere ayırma,geometrik düzenek,tek temsilli,şekil,yorum/ilişki kurma,düşük,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,iç ve dış açıyı karıştırma,iç ve dış açıyı karıştırma,kolay-orta,75,düşük,metin-cikmadi,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,39,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Katı Cisimler,yüzey / hacim / açınım,üç boyutlu modeli parçalama,geometrik düzenek,tek temsilli,şekil,yorum/ilişki kurma,düşük,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,alan-hacim ve birim ayrımı,alan-hacim ve birim ayrımı,kolay-orta,75,düşük,metin-cikmadi,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2024,40,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2024/YKS/TSK/yks_tyt_2024_kitapcik_T24kt.pdf,Katı Cisimler,yüzey / hacim / açınım,üç boyutlu modeli parçalama,geometrik düzenek,tek temsilli,şekil,yorum/ilişki kurma,düşük,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,alan-hacim ve birim ayrımı,alan-hacim ve birim ayrımı,kolay-orta,75,düşük,metin-cikmadi,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,1,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Temel Kavramlar,sayı özelliği / yeni tanım,koşulu matematik diline çevirme,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,örnek ve karşı örnek,örnek ve karşı örnek,kolay-orta,75,düşük,4979d61c0e36,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,2,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Üslü Sayılar,üs kuralları / katlanma,ortak tabana dönüştürme,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,toplamda üs birleştirme,toplamda üs birleştirme,kolay-orta,75,düşük,e67fab6999ae,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,3,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Temel Kavramlar,sayı özelliği / yeni tanım,koşulu matematik diline çevirme,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,örnek ve karşı örnek,örnek ve karşı örnek,kolay-orta,75,düşük,97d725d09917,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,4,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Rasyonel Sayılar,kesir / ondalık gösterim,eş değer gösterimleri dönüştürme,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,payda ve işlem önceliği,payda ve işlem önceliği,kolay-orta,75,orta,7fd6ac0cec1d,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,5,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Denklem Çözme,doğrusal veya ikinci derece ilişki,eşitliği koruyan dönüşüm,soyut/yarı bağlamsal,tek temsilli,sözel metin,doğrudan bilgi+uygulama,düşük,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,aday kökü kontrol etmeme,aday kökü kontrol etmeme,kolay-orta,75,düşük,e48ff82524aa,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,6,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Temel Kavramlar,sayı özelliği / yeni tanım,koşulu matematik diline çevirme,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,örnek ve karşı örnek,örnek ve karşı örnek,kolay-orta,75,düşük,155f887366b2,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,7,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Mutlak Değer,uzaklık ve parçalı koşul,mutlak değer denklemi kurma,günlük yaşam,çok temsilli,sözel metin+günlük yaşam senaryosu,yorum/ilişki kurma,orta,orta,yüksek,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,tek dal alma,tek dal alma,orta,105,düşük,e2f134622a76,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,8,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Bölme ve Bölünebilme,bölüm-kalan / bölünebilme,kalan ilişkisi kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,kalan sınırı,kalan sınırı,kolay-orta,75,düşük,5e9c8d2867d7,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,9,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Basit Eşitsizlikler,aralık / alt-üst sınır,çözüm kümesini bulma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,negatif sayıda yön değiştirme,negatif sayıda yön değiştirme,kolay-orta,75,düşük,5d850d7cb9a0,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,10,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Sayı Basamakları,rakam ve basamak koşulları,basamak çözümlemesi,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,baştaki sıfır veya farklı rakam koşulu,baştaki sıfır veya farklı rakam koşulu,kolay-orta,75,yüksek,67b124c3dfe5,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,11,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Mantık,önerme / niceleyici / koşul,doğruluk ve koşul eleme,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ve ile veya bağlacını karıştırma,ve ile veya bağlacını karıştırma,kolay-orta,75,düşük,18f7de1e3937,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,12,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Köklü Sayılar,ana kök / kök sadeleştirme,tam kare çarpan kullanma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,kökü toplam üzerine dağıtma,kökü toplam üzerine dağıtma,kolay-orta,75,düşük,703d8faadfc5,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,13,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Fonksiyonlar,girdi-çıktı / grafik,temsil dönüşümü ve değer bulma,soyut/yarı bağlamsal,çok temsilli,sözel metin+grafik,yorum/ilişki kurma,düşük,orta,orta,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,tanım kümesi veya bileşke sırası,tanım kümesi veya bileşke sırası,kolay-orta,75,yüksek,6747934a0fc1,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,14,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Sayma,çarpma ilkesi / seçim-sıralama,durumları eksiksiz sayma,soyut/yarı bağlamsal,tek temsilli,sözel metin,doğrudan bilgi+uygulama,orta,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,sıra veya tekrar koşulu,sıra veya tekrar koşulu,kolay-orta,75,düşük,efe53c66697f,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,15,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Oran - Orantı,oran / ölçek / birlikte değişim,birim oran kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,oran sırası ve birim,oran sırası ve birim,kolay-orta,75,düşük,b810d0c78d9e,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,16,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,İstatistik ve Veri Analizi,tablo-grafik / merkez ölçüsü,veriyi temsil ve karşılaştırma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçek veya ağırlıklı ortalama,ölçek veya ağırlıklı ortalama,kolay-orta,75,yüksek,8aacf851c1c4,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,17,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Problemler,çok adımlı günlük yaşam modeli,nicelik-birim-denklem kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,yüksek,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,bağlam veya birim koşulu,bağlam veya birim koşulu,kolay-orta,75,orta,1fccdef1b631,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,18,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Problemler,çok adımlı günlük yaşam modeli,nicelik-birim-denklem kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,bağlam veya birim koşulu,bağlam veya birim koşulu,kolay-orta,75,orta,717326b0a10d,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,19,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Problemler,çok adımlı günlük yaşam modeli,nicelik-birim-denklem kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,yüksek,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,bağlam veya birim koşulu,bağlam veya birim koşulu,kolay-orta,75,orta,39fc0b0e2a86,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,20,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Problemler,çok adımlı günlük yaşam modeli,nicelik-birim-denklem kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,bağlam veya birim koşulu,bağlam veya birim koşulu,kolay-orta,75,orta,9d388c3b579a,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,21,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Problemler,çok adımlı günlük yaşam modeli,nicelik-birim-denklem kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,bağlam veya birim koşulu,bağlam veya birim koşulu,kolay-orta,75,orta,b4fa8a77cd7d,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,22,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Problemler,çok adımlı günlük yaşam modeli,nicelik-birim-denklem kurma,günlük yaşam,çok temsilli,sözel metin+tablo+günlük yaşam senaryosu,yorum/ilişki kurma,düşük,yüksek,yüksek,yüksek,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,bağlam veya birim koşulu,bağlam veya birim koşulu,orta,105,orta,c1795dca0f4d,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,23,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Problemler,çok adımlı günlük yaşam modeli,nicelik-birim-denklem kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,bağlam veya birim koşulu,bağlam veya birim koşulu,kolay-orta,75,orta,6e559e0488be,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,24,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Problemler,çok adımlı günlük yaşam modeli,nicelik-birim-denklem kurma,günlük yaşam,çok temsilli,sözel metin+günlük yaşam senaryosu,yorum/ilişki kurma,orta,orta,yüksek,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,bağlam veya birim koşulu,bağlam veya birim koşulu,orta,105,orta,58df4e771581,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,25,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Problemler,çok adımlı günlük yaşam modeli,nicelik-birim-denklem kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,yüksek,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,bağlam veya birim koşulu,bağlam veya birim koşulu,kolay-orta,75,orta,8387a860e706,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,26,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Problemler,çok adımlı günlük yaşam modeli,nicelik-birim-denklem kurma,günlük yaşam,çok temsilli,sözel metin+günlük yaşam senaryosu,yorum/ilişki kurma,orta,yüksek,yüksek,yüksek,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,bağlam veya birim koşulu,bağlam veya birim koşulu,zor,150,orta,4083a1289e86,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,27,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Problemler,çok adımlı günlük yaşam modeli,nicelik-birim-denklem kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,bağlam veya birim koşulu,bağlam veya birim koşulu,kolay-orta,75,orta,b0d9cf9fefb3,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
